Start Time:  04-06-2025 18:36:53          Time Completed:  04-06-2025 19:27:09      Elapsed Time:  00:50:15
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\3Zb.txt
Plot File:     C:\IDEASVSM\LS_QC\3Zb.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\3Zb.dat

***DATA***

Field(G)	 Moment(emu)	
-90.007 	-0.00542979 	
-79.9939 	-0.00485318 	
-70.0017 	-0.00423991 	
-60.0024 	-0.00360945 	
-50.0032 	-0.00293527 	
-39.9955 	-0.00222229 	
-30.0039 	-0.00156505 	
-20.0007 	-0.000993295 	
-17.9999 	-0.000884618 	
-16.002 	-0.000783752 	
-14.0036 	-0.000685333 	
-11.9937 	-0.000590442 	
-10.009 	-0.000496321 	
-7.99821 	-0.000406441 	
-5.99888 	-0.000315619 	
-3.99839 	-0.000224321 	
-1.99303 	-0.000128846 	
 0.0169169 	-0.0000291988 	
 2.00619 	 0.0000716244 	
 3.99915 	 0.000165884 	
 5.99204 	 0.000257132 	
 7.99467 	 0.000345001 	
 9.99524 	 0.000434466 	
 11.9959 	 0.000525791 	
 13.9991 	 0.000618112 	
 16.0019 	 0.000711876 	
 17.9938 	 0.000807725 	
 19.9929 	 0.00090754 	
 29.9949 	 0.00144341 	
 40 	 0.00207266 	
 49.9988 	 0.00280656 	
 60.0023 	 0.00351843 	
 69.9985 	 0.00414357 	
 79.9969 	 0.00474665 	
 90.0082 	 0.00530951 	
 99.9988 	 0.00585648 	
 109.998 	 0.0063703 	
 120.011 	 0.00686735 	
 129.995 	 0.00735485 	
 140.002 	 0.0077871 	
 149.999 	 0.00819671 	
 160.002 	 0.00859284 	
 169.996 	 0.00897949 	
 180.003 	 0.00932555 	
 190 	 0.00965183 	
 200.008 	 0.00995855 	
 249.997 	 0.0112534 	
 300.002 	 0.0122392 	
 350.006 	 0.0130254 	
 399.999 	 0.0136679 	
 450.003 	 0.0141838 	
 500.004 	 0.0146292 	
 550.008 	 0.0149955 	
 600.001 	 0.0153302 	
 649.987 	 0.0156154 	
 700.008 	 0.0158787 	
 750 	 0.0161178 	
 799.998 	 0.0163251 	
 850.013 	 0.016522 	
 900 	 0.0166975 	
 949.997 	 0.0168516 	
 1000 	 0.017017 	
 2000.01 	 0.0188013 	
 3000 	 0.0196267 	
 4000.02 	 0.0201547 	
 5000.02 	 0.0205045 	
 6000.02 	 0.0207152 	
 7000 	 0.0208965 	
 8000.01 	 0.0210258 	
 9000.02 	 0.0211364 	
 10000 	 0.0212288 	
 11000 	 0.0212994 	
 12000 	 0.0213537 	
 13000 	 0.0213982 	
 14000 	 0.0214334 	
 15000 	 0.0214776 	
 16000 	 0.0214971 	
 16997.4 	 0.0215248 	
 18000.1 	 0.0215474 	
 19000 	 0.0215733 	

	
	
