Start Time:  06-06-2025 10:35:32          Time Completed:  06-06-2025 11:25:20      Elapsed Time:  00:49:47
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\7ASiO2a.txt
Plot File:     C:\IDEASVSM\LS_QC\7ASiO2a.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\7ASiO2a.dat

***DATA***

Field(G)	 Moment(emu)	
-600.001 	-0.00152072 	
-650.002 	-0.00156456 	
-700.004 	-0.00159966 	
-750.003 	-0.00163033 	
-800.02 	-0.00165311 	
-850.005 	-0.00167442 	
-900.003 	-0.00169085 	
-949.999 	-0.00170734 	
-1000.01 	-0.00172095 	
-2000.01 	-0.00184968 	
-3000.02 	-0.00189226 	
-4000.03 	-0.00191278 	
-5000 	-0.0019532 	
-5999.99 	-0.0019935 	
-7000.02 	-0.00203161 	
-7999.98 	-0.00205935 	
-8999.99 	-0.00209512 	
-9999.99 	-0.00208477 	
-11000 	-0.00205803 	
-12000 	-0.00203426 	
-13000 	-0.00199234 	
-14000 	-0.00193033 	
-15000 	-0.00189391 	
-16000 	-0.00185178 	
-17000 	-0.0018213 	
-18000 	-0.00178697 	
-19000 	-0.00176784 	
-18000 	-0.00180948 	
-17000 	-0.00185245 	
-16000 	-0.00190494 	
-15000 	-0.00194952 	
-14000 	-0.00199734 	
-13000 	-0.00205463 	
-12000 	-0.0020958 	
-11000 	-0.00213066 	
-9999.99 	-0.0021842 	
-8999.98 	-0.00223595 	
-8000 	-0.0022855 	
-6999.98 	-0.00231361 	
-5999.98 	-0.00230375 	
-4999.99 	-0.00225095 	
-4000 	-0.00220597 	
-2999.91 	-0.00217822 	
-2000 	-0.00207547 	
-999.991 	-0.00187224 	
-949.996 	-0.00183951 	
-900 	-0.00181556 	
-849.998 	-0.00179321 	
-800.002 	-0.00176762 	
-749.999 	-0.00173554 	
-700.002 	-0.0017018 	
-649.998 	-0.00166678 	
-599.997 	-0.0016303 	
-549.996 	-0.0015811 	
-499.991 	-0.00152258 	
-450.018 	-0.00145221 	
-400.004 	-0.00135699 	
-349.995 	-0.00124741 	
-300.003 	-0.0011194 	
-249.998 	-0.00097285 	
-199.993 	-0.000816943 	
-190.002 	-0.000782861 	
-180.001 	-0.000749934 	
-170.002 	-0.000717601 	
-159.998 	-0.000685097 	
-149.995 	-0.000651326 	
-139.997 	-0.000616891 	
-129.994 	-0.000583588 	
-119.992 	-0.00054939 	
-109.997 	-0.000516183 	
-99.9999 	-0.000483576 	
-89.9981 	-0.000449869 	
-80.0022 	-0.000412949 	
-69.9958 	-0.000383235 	
-59.998 	-0.000351762 	
-50.0004 	-0.000319509 	
-39.9979 	-0.000286391 	
-29.9931 	-0.000254674 	
-20.0005 	-0.000223179 	
-17.9967 	-0.000214614 	
-15.995 	-0.000206312 	
-13.9888 	-0.000199891 	
-12.0015 	-0.000192911 	
-10.0021 	-0.00018545 	
-8.00015 	-0.000177977 	
-5.99386 	-0.000169811 	
-3.99398 	-0.000158254 	
-1.99189 	-0.000137675 	
-0.0111747 	-0.0000558432 	
 1.99881 	 0.0001085 	
 4.0045 	 0.000139241 	
 6.00381 	 0.000150149 	
 7.99513 	 0.000158254 	
 10.0057 	 0.000163938 	
 11.9946 	 0.000170027 	
 13.9913 	 0.000174188 	
 16.0025 	 0.000179167 	
 18.0045 	 0.000184053 	
 20.0031 	 0.000189149 	
 30.0008 	 0.000212864 	
 40.0007 	 0.000235063 	
 49.9967 	 0.000258542 	
 60.0097 	 0.000283467 	
 69.9979 	 0.000309191 	
 80.0014 	 0.000336031 	
 90.0004 	 0.000361723 	
 100.004 	 0.000389486 	
 109.999 	 0.000415599 	
 120.007 	 0.000446753 	
 129.997 	 0.000474036 	
 140.002 	 0.000502731 	
 150 	 0.000532703 	
 160.003 	 0.000563482 	
 170.001 	 0.00059643 	
 179.996 	 0.000628251 	
 190.004 	 0.000659862 	
 199.994 	 0.000691663 	
 250 	 0.00084393 	
 299.992 	 0.000986564 	
 350.009 	 0.00111562 	
 400.022 	 0.00122966 	
 450.008 	 0.00132525 	
 500.005 	 0.00140423 	
 549.996 	 0.00147094 	
 600.001 	 0.00152553 	
 650.012 	 0.0015698 	
 698.341 	 0.001603 	
 750 	 0.00163349 	
 800.002 	 0.00165618 	
 850.005 	 0.00167759 	
 899.993 	 0.00169621 	
 950.004 	 0.00171194 	
 1000 	 0.00172585 	
 2000.01 	 0.00185739 	
 3000.01 	 0.00190225 	
 4000.01 	 0.00194567 	
 4999.99 	 0.00196496 	
 6000.02 	 0.00196577 	
 7000.01 	 0.00199125 	
 8000 	 0.0020072 	
 9000.02 	 0.00203482 	
 10000 	 0.00205677 	
 11000 	 0.00204907 	
 12000 	 0.00201765 	
 13000 	 0.00196748 	
 14000 	 0.00195481 	
 15000 	 0.00190049 	
 16000 	 0.00185626 	
 17000 	 0.00180591 	
 18000 	 0.00177817 	
 19000 	 0.00173581 	

	
	
