Start Time:  04-06-2025 12:09:38          Time Completed:  04-06-2025 13:00:05      Elapsed Time:  00:50:26
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\5A1.txt
Plot File:     C:\IDEASVSM\LS_QC\5A1.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\5A1.dat

***DATA***

Field(G)	 Moment(emu)	
-11000 	-0.0251666 	
-12000 	-0.0252026 	
-13000 	-0.025206 	
-14000 	-0.0252146 	
-15000 	-0.0252255 	
-16000 	-0.0252288 	
-17000 	-0.0252284 	
-18000 	-0.0252504 	
-19000 	-0.0252766 	
-18000 	-0.0252653 	
-17000 	-0.0252653 	
-16000 	-0.0252734 	
-15000 	-0.0252698 	
-14000 	-0.0252811 	
-13000 	-0.0252763 	
-12000 	-0.0252532 	
-11000 	-0.0252327 	
-10000 	-0.0252027 	
-9000.01 	-0.0251641 	
-7999.99 	-0.025098 	
-6999.99 	-0.025016 	
-6000 	-0.0249065 	
-5000 	-0.0247657 	
-4000 	-0.024489 	
-2999.97 	-0.0240697 	
-1999.98 	-0.0233213 	
-999.996 	-0.0215995 	
-949.997 	-0.0214297 	
-899.992 	-0.0212513 	
-850.006 	-0.0210568 	
-800.001 	-0.0208573 	
-750.005 	-0.0206277 	
-700.001 	-0.0203683 	
-649.995 	-0.0200825 	
-599.995 	-0.0197492 	
-550.004 	-0.019363 	
-500.007 	-0.0189113 	
-450.009 	-0.018368 	
-400 	-0.0176935 	
-350.002 	-0.0168476 	
-299.997 	-0.0157563 	
-249.995 	-0.0143055 	
-200.007 	-0.012316 	
-189.998 	-0.0117396 	
-180 	-0.0111639 	
-170.003 	-0.0105639 	
-160 	-0.00992994 	
-149.998 	-0.00925518 	
-139.996 	-0.00855017 	
-129.99 	-0.00781779 	
-119.998 	-0.00708063 	
-109.99 	-0.00635935 	
-99.9946 	-0.00568716 	
-90.0035 	-0.00505773 	
-80.0022 	-0.00447546 	
-69.996 	-0.00389925 	
-59.9971 	-0.00341374 	
-50.0019 	-0.00294554 	
-40.0013 	-0.0024975 	
-29.9947 	-0.00206923 	
-20.0013 	-0.00164834 	
-18.0073 	-0.00155052 	
-15.9988 	-0.001458 	
-13.9905 	-0.00137023 	
-12.0002 	-0.00128165 	
-9.99869 	-0.00119405 	
-8.00099 	-0.00110355 	
-6.0004 	-0.0010091 	
-3.99721 	-0.000906151 	
-2.00414 	-0.000785823 	
 0.0072909 	-0.000587891 	
 1.99171 	-0.000378248 	
 3.99671 	-0.00026048 	
 6.00021 	-0.000162148 	
 7.99435 	-0.0000723625 	
 10.0089 	 0.0000153401 	
 11.9925 	 0.000101728 	
 14.0027 	 0.000176348 	
 16.0091 	 0.000253648 	
 17.9981 	 0.000328878 	
 20.0063 	 0.000406501 	
 30.0014 	 0.000790846 	
 40.0004 	 0.00117044 	
 50.0006 	 0.00159035 	
 60.0165 	 0.00204237 	
 70.0002 	 0.00254046 	
 79.9951 	 0.0030876 	
 90.0007 	 0.00368733 	
 100.002 	 0.0043348 	
 109.994 	 0.00507803 	
 119.997 	 0.00575074 	
 129.995 	 0.0064816 	
 140.001 	 0.00722894 	
 149.99 	 0.00796203 	
 160.008 	 0.00880274 	
 170.004 	 0.009378 	
 180.002 	 0.00997736 	
 189.998 	 0.0105558 	
 200.003 	 0.0111007 	
 249.997 	 0.0133015 	
 299.998 	 0.0149543 	
 350.01 	 0.0162034 	
 400 	 0.0171634 	
 450.006 	 0.0179141 	
 499.991 	 0.0185239 	
 549.994 	 0.0190103 	
 599.998 	 0.0194097 	
 650 	 0.0197662 	
 700.008 	 0.0200887 	
 749.995 	 0.0203611 	
 800.008 	 0.0206011 	
 850.004 	 0.0208139 	
 900.008 	 0.0210072 	
 949.995 	 0.0211876 	
 1000.01 	 0.0213501 	
 2000.01 	 0.0231385 	
 3000.02 	 0.023898 	
 4000.01 	 0.0243427 	
 5000.01 	 0.0246148 	
 6000.01 	 0.0247634 	
 7000 	 0.0248793 	
 8000.02 	 0.0249563 	
 8999.99 	 0.0250161 	
 9999.99 	 0.0250547 	
 11000 	 0.0250767 	
 12000 	 0.0251025 	
 13000 	 0.0251201 	
 14000 	 0.0251366 	
 15000 	 0.0251407 	
 16000 	 0.0251399 	
 17000 	 0.0251362 	
 18000 	 0.0251399 	
 19000 	 0.0251526 	

	
	
