Start Time:  05-06-2025 12:49:22          Time Completed:  05-06-2025 13:37:43      Elapsed Time:  00:48:20
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\7A.txt
Plot File:     C:\IDEASVSM\LS_QC\7A.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\7A.dat

***DATA***

Field(G)	 Moment(emu)	
 9.99925 	 0.00154809 	
 12.001 	 0.00165276 	
 13.9989 	 0.00175139 	
 16.0132 	 0.00184623 	
 18.0068 	 0.00194105 	
 20.0025 	 0.00203574 	
 29.9947 	 0.00248309 	
 40.0105 	 0.00296208 	
 49.9957 	 0.00347257 	
 60.0157 	 0.0040169 	
 69.9988 	 0.00459375 	
 80.0049 	 0.00529456 	
 90.0178 	 0.00588889 	
 99.9991 	 0.00653183 	
 109.999 	 0.00720078 	
 120 	 0.00787425 	
 130.006 	 0.00855798 	
 140.002 	 0.00924045 	
 150 	 0.00993188 	
 160 	 0.0106139 	
 169.995 	 0.0112825 	
 180.004 	 0.0119123 	
 190.002 	 0.0125135 	
 200.001 	 0.0130861 	
 250 	 0.0153796 	
 300.005 	 0.017263 	
 349.993 	 0.0188066 	
 400 	 0.0200592 	
 449.999 	 0.0210639 	
 500.007 	 0.0218838 	
 550.003 	 0.0225766 	
 599.985 	 0.0231706 	
 650.011 	 0.0236784 	
 700.012 	 0.0241202 	
 750.006 	 0.0244876 	
 799.996 	 0.0248511 	
 850.005 	 0.0251512 	
 899.999 	 0.0254338 	
 950.005 	 0.0256887 	
 1000.01 	 0.0259201 	
 2000 	 0.028308 	
 3000.02 	 0.029373 	
 4000.02 	 0.0299681 	
 5000.02 	 0.0303913 	
 6000.01 	 0.0304618 	
 7000.02 	 0.0306382 	
 8000.01 	 0.030819 	
 9000.01 	 0.0309878 	
 10000 	 0.0311432 	
 11000 	 0.0313099 	
 12000 	 0.0314715 	
 13000 	 0.0316574 	
 14000 	 0.0318027 	
 15000 	 0.0319391 	
 16000 	 0.03209 	
 17000 	 0.0322161 	
 17999.9 	 0.0323602 	
 18999.6 	 0.0326242 	

	
	
