Start Time:  04-06-2025 13:49:10          Time Completed:  04-06-2025 14:38:04      Elapsed Time:  00:48:53
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\4Z.txt
Plot File:     C:\IDEASVSM\LS_QC\4Z.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\4Z.dat

***DATA***

Field(G)	 Moment(emu)	
 8.00193 	 0.00206462 	
 6.00099 	 0.00196143 	
 4.00011 	 0.00181474 	
 1.99374 	 0.00151958 	
-0.0018269 	 0.000247804 	
-2.00179 	-0.00129389 	
-4.00078 	-0.00165352 	
-6.00601 	-0.00180324 	
-8.00196 	-0.00189215 	
-10.0031 	-0.00195606 	
-11.9916 	-0.00200865 	
-13.9966 	-0.00205473 	
-16.005 	-0.00209527 	
-18.0058 	-0.00213338 	
-20.003 	-0.00217042 	
-29.9901 	-0.00233548 	
-40.0007 	-0.00249586 	
-50.0021 	-0.00265924 	
-59.9978 	-0.00282889 	
-69.9974 	-0.00302261 	
-79.9929 	-0.00319868 	
-90.0046 	-0.00339438 	
-99.999 	-0.00360531 	
-110.001 	-0.00383334 	
-120.011 	-0.00407704 	
-130.002 	-0.00434017 	
-140.01 	-0.00461975 	
-149.998 	-0.00494689 	
-160.003 	-0.00523235 	
-169.997 	-0.00554678 	
-180.007 	-0.0058756 	
-190.002 	-0.0062109 	
-199.997 	-0.00654861 	
-250 	-0.00813758 	
-298.33 	-0.00941858 	
-349.997 	-0.0105519 	
-399.992 	-0.0114881 	
-449.991 	-0.0123128 	
-500.005 	-0.0130334 	
-550.014 	-0.0136675 	
-600.001 	-0.0142684 	
-649.999 	-0.0148252 	
-700.001 	-0.0153322 	
-750 	-0.0158299 	
-800.001 	-0.0162903 	
-850.001 	-0.0167095 	
-900.007 	-0.0170908 	
-949.993 	-0.0174321 	
-999.998 	-0.0177482 	
-2000 	-0.0202259 	
-3000.01 	-0.0216984 	
-4000.02 	-0.0230755 	
-5000.02 	-0.024163 	
-6000.01 	-0.0250915 	
-7000.02 	-0.0259479 	
-8000.02 	-0.0268599 	
-8999.99 	-0.0276681 	
-9999.99 	-0.0282872 	
-11000 	-0.028737 	
-12000 	-0.0291337 	
-13000 	-0.029534 	
-14000 	-0.0299194 	
-15000 	-0.0302797 	
-16000 	-0.0305977 	
-17000 	-0.0308361 	
-18000 	-0.0310296 	
-19000 	-0.0311956 	
-18000 	-0.0311806 	
-17000 	-0.0311136 	
-16000 	-0.0310272 	
-15000 	-0.0308839 	
-14000 	-0.0306959 	
-13000 	-0.0305051 	
-12000 	-0.0302952 	
-11000 	-0.0300304 	
-10000 	-0.029734 	
-8999.99 	-0.0294493 	
-8000 	-0.0290825 	
-7000 	-0.0286529 	
-5999.98 	-0.0281816 	
-4999.99 	-0.0276222 	
-3999.99 	-0.0268259 	
-3000 	-0.0253672 	
-1999.99 	-0.0240033 	
-999.99 	-0.0211039 	
-949.998 	-0.0205862 	
-899.992 	-0.0200942 	
-849.992 	-0.0196302 	
-800.002 	-0.0191763 	
-749.995 	-0.0187027 	
-699.991 	-0.0182312 	
-649.993 	-0.017733 	
-599.99 	-0.0172155 	
-549.995 	-0.0166537 	
-500.004 	-0.0160481 	
-449.993 	-0.0153526 	
-399.996 	-0.0143295 	
-349.992 	-0.0132409 	
-300.006 	-0.0121963 	
-250.001 	-0.0110961 	
-200.002 	-0.00967205 	
-189.992 	-0.00922128 	
-179.999 	-0.00880253 	
-169.994 	-0.00839245 	
-159.985 	-0.00798766 	
-150.005 	-0.00758057 	
-139.997 	-0.00716966 	
-129.995 	-0.00675679 	
-120 	-0.006338 	
-110.002 	-0.00591688 	
-100.003 	-0.00549684 	
-90.011 	-0.00508198 	
-80.0034 	-0.0046765 	
-69.9979 	-0.00420302 	
-59.9947 	-0.00386401 	
-49.9929 	-0.00352105 	
-39.9938 	-0.00319199 	
-30.003 	-0.00288405 	
-20.0037 	-0.0025897 	
-17.9986 	-0.00248849 	
-16.0068 	-0.00240592 	
-14.0092 	-0.00232886 	
-12.0021 	-0.00225663 	
-9.99838 	-0.00218161 	
-7.99289 	-0.00209877 	
-5.99647 	-0.0020008 	
-4.00041 	-0.00186164 	
-2.00033 	-0.00156919 	
-0.00317187 	-0.000175148 	
 1.9968 	 0.00137124 	
 3.99825 	 0.00170411 	
 5.99945 	 0.00184201 	
 8.00337 	 0.00192403 	
 9.99671 	 0.00198401 	
 11.989 	 0.00203254 	
 14.0044 	 0.0020762 	
 16.0066 	 0.00211531 	
 18.0014 	 0.00215239 	
 20.0009 	 0.00218823 	
 30.0082 	 0.00235244 	
 40.001 	 0.00251357 	
 50.0048 	 0.00267954 	
 60.0106 	 0.00285037 	
 70.0098 	 0.00303023 	
 79.9985 	 0.00322058 	
 89.9989 	 0.00342381 	
 99.9982 	 0.00364093 	
 110.004 	 0.00387211 	
 120 	 0.00412137 	
 129.999 	 0.00438678 	
 139.994 	 0.00466685 	
 150.006 	 0.00499801 	
 160.015 	 0.00528126 	
 170.006 	 0.00559173 	
 180.004 	 0.00591488 	
 190.007 	 0.00624202 	
 200.005 	 0.00656925 	
 250.002 	 0.00808574 	
 300.006 	 0.00935508 	
 350.008 	 0.0104103 	
 399.997 	 0.011346 	
 450.001 	 0.0121618 	
 500.007 	 0.0128963 	
 550.002 	 0.0135546 	
 599.996 	 0.0141574 	
 650.001 	 0.0147182 	
 700.004 	 0.0152316 	
 750 	 0.0157259 	
 800.002 	 0.0161834 	
 849.997 	 0.0166149 	
 899.988 	 0.0170201 	
 950.008 	 0.0174017 	
 1000.01 	 0.0177439 	
 2000.01 	 0.020233 	
 3000.02 	 0.0217101 	
 4000.03 	 0.0229687 	
 5000.01 	 0.024167 	
 6000.01 	 0.0252316 	
 7000 	 0.0261765 	
 8000 	 0.026965 	
 9000.01 	 0.0276852 	
 10000 	 0.0283177 	
 11000 	 0.028796 	
 12000 	 0.0292185 	
 13000 	 0.0296283 	
 14000 	 0.0299945 	
 15000 	 0.0303418 	
 16000 	 0.0307608 	
 17000 	 0.0308983 	
 18000 	 0.0310587 	
 19000 	 0.0312123 	

	
	
